19790101
30.877,24.145
30.061,22.886
30.620,23.041
30.987,23.074
32.104,22.439
32.392,22.637
32.317,23.129
33.518,24.088
32.987,24.708
32.545,23.545
31.758,23.816
31.351,22.228
32.139,23.890
32.399,24.983
30.331,24.885
30.339,23.933
30.206,23.676
31.869,23.316
32.393,23.783
31.906,23.454
31.728,22.465
32.492,22.156
32.332,24.563
31.458,24.175
29.973,23.598
30.893,23.410
31.791,23.879
32.307,25.030
31.755,24.482
32.308,24.016
32.747,24.071
32.435,25.059
31.872,24.576
30.586,24.558
31.093,23.363
30.658,23.727
30.531,23.487
31.773,23.605
30.424,24.375
32.078,24.154
32.048,23.592
29.803,22.752
30.834,23.095
30.339,22.790
31.053,23.488
32.446,24.177
31.595,25.241
33.139,25.013
32.021,24.637
32.242,24.016
32.179,24.644
31.993,23.948
31.509,21.646
31.052,23.320
27.676,23.377
28.521,22.941
28.837,22.913
25.835,23.169
29.887,24.173
25.304,22.943
30.107,22.328
30.662,23.284
29.809,22.580
28.304,22.958
29.347,22.326
30.604,22.630
29.187,23.406
29.548,23.168
29.229,23.300
30.252,23.372
25.119,22.526
31.018,20.985
31.560,23.025
32.848,23.835
33.552,24.163
32.371,24.833
31.770,24.142
31.912,24.396
29.806,23.668
30.581,23.752
31.197,24.534
31.276,24.464
30.765,23.783
32.619,22.872
34.849,23.634
33.675,24.774
33.288,24.021
32.754,25.060
32.507,24.128
33.090,23.649
32.357,23.483
32.094,24.095
30.816,23.588
30.682,23.838
28.942,23.970
31.698,23.883
32.373,23.115
32.306,23.451
29.981,24.242
31.520,22.313
31.649,22.648
31.831,23.375
30.910,23.800
31.382,23.396
30.512,24.975
25.949,23.654
26.489,22.854
27.164,22.556
30.634,19.060
31.388,23.704
31.534,22.674
32.488,23.504
33.836,24.510
32.197,24.690
25.906,23.070
27.759,21.649
27.302,21.046
28.448,22.992
25.321,22.792
26.387,21.231
27.955,20.767
26.704,21.471
25.772,21.615
26.459,22.408
26.013,22.356
28.492,23.216
29.117,22.592
27.118,22.316
25.272,22.135
24.583,22.294
28.614,22.659
29.169,22.712
26.118,22.323
27.966,20.874
29.621,22.771
27.876,23.146
25.249,22.708
25.274,22.295
23.474,21.781
23.703,21.745
24.011,22.057
29.398,22.244
26.440,22.492
30.834,21.517
30.289,21.401
29.599,21.237
27.511,20.751
29.342,20.547
29.359,21.979
28.746,23.201
30.463,22.330
30.845,21.403
29.621,22.739
28.196,22.240
25.034,21.200
26.010,21.690
26.303,21.550
23.851,21.956
26.670,21.743
24.569,20.759
23.361,21.929
26.382,21.858
25.321,21.279
24.961,21.057
22.889,21.374
23.843,21.855
24.171,21.771
27.946,22.698
27.967,21.943
27.501,21.587
23.986,21.200
25.173,21.233
26.683,21.691
22.367,21.462
27.178,21.656
23.113,21.776
24.949,21.545
24.723,21.164
27.307,20.326
25.137,21.211
25.380,21.181
24.539,21.890
22.417,21.307
24.791,21.128
24.431,21.340
21.856,20.999
26.945,21.223
22.573,21.610
23.433,21.709
22.157,21.429
27.600,20.602
27.003,18.954
21.222,16.704
25.953,20.362
25.222,16.615
26.423,21.032
24.770,21.111
25.827,20.794
27.080,19.017
26.379,20.235
24.050,18.949
27.945,20.563
25.127,16.646
23.249,18.720
25.115,20.639
22.318,20.210
24.409,20.152
24.541,19.956
26.361,20.374
27.076,19.376
23.773,20.930
25.941,20.019
22.181,20.373
24.225,19.255
25.317,20.409
27.250,20.812
27.034,21.066
27.509,20.773
24.993,21.279
27.180,20.841
25.843,20.978
27.235,20.832
27.898,21.476
22.971,18.294
28.251,19.684
26.908,20.523
27.423,20.005
27.925,18.706
26.337,20.532
27.695,20.697
27.565,20.341
27.887,20.251
24.895,20.208
28.370,20.570
28.029,19.329
27.448,19.171
26.069,20.226
27.412,20.111
23.105,20.737
27.027,21.483
26.676,21.355
26.944,20.627
21.557,20.688
22.566,18.692
25.958,21.164
26.310,21.595
23.094,21.727
26.868,21.252
25.099,19.915
25.929,20.176
24.026,20.760
21.795,20.299
26.870,21.292
25.543,20.972
27.376,21.046
27.727,21.094
28.754,21.253
29.224,21.056
29.531,20.961
27.938,22.085
26.453,21.834
28.443,20.164
29.005,21.079
28.766,22.252
27.198,21.299
29.186,21.045
28.812,22.252
28.041,22.281
26.214,21.723
