,Unnamed: 0,Date,Elevation,Latitude,Longitude,Max Temperature,Min Temperature,Precipitation,Relative Humidity,Solar,Wind,state
37,1/20/2001,-41.875,29.813,765.0,-15.4553003311157,15.078,4.638295332,1.59154224291513,30.24977868,,0.79588562082443,Minas Gerais
38,2/19/2001,-41.875,30.213,765.0,-15.4553003311157,16.375,0.09269712,2.38489790930778,22.54095441,,0.7017181528444749,Minas Gerais
39,3/21/2001,-41.875,28.425,765.0,-15.4553003311157,15.137,0.0102996792,2.58349528709221,23.74138224,,0.736804182094367,Minas Gerais
40,4/20/2001,-41.875,30.146,765.0,-15.4553003311157,14.659,0.31929012,1.7068733283898898,19.03454532,,0.676575370274461,Minas Gerais
41,5/20/2001,-41.875,24.97,765.0,-15.4553003311157,14.0,0.3742217928,2.74349934748238,16.69685796,,0.6855222169926249,Minas Gerais
42,6/19/2001,-41.875,24.844,765.0,-15.4553003311157,15.388,0.0274658256,3.06150003898539,14.60350908,,0.667585979726791,Minas Gerais
43,7/19/2001,-41.875,26.633000000000006,765.0,-15.4553003311157,15.496,0.3845215656,2.1091196264435803,13.98425616,,0.7542938431173081,Minas Gerais
44,8/18/2001,-41.875,21.266,765.0,-15.4553003311157,13.594,0.8042334408,3.0158821303938104,6.97286448,,0.8127591404759391,Minas Gerais
45,9/17/2001,-41.875,32.684,765.0,-15.4553003311157,15.007,2.6092561464,2.65697456997836,14.913843155999999,,0.631584272383975,Minas Gerais
46,10/17/2001,-41.875,22.039,765.0,-15.4553003311157,18.296,1.936340568,2.5341736567583,7.37443224,,0.8046742426289291,Minas Gerais
47,11/16/2001,-41.875,32.107,765.0,-15.4553003311157,18.822,1.9260414,3.0341015118067403,21.6745875,,0.6506771192467901,Minas Gerais
48,12/16/2001,-41.875,33.657,765.0,-15.4553003311157,18.056,0.0,3.33442841479427,23.5243674,,0.57812623876964,Minas Gerais
49,1/15/2002,-41.875,24.497,765.0,-15.4553003311157,19.187,7.29046116,3.27103354224236,14.02255818,,0.886187523287242,Minas Gerais
50,2/14/2002,-41.875,28.556,765.0,-15.4553003311157,16.782,2.42729316,1.8227073730408097,21.144493062000002,,0.77341141638598,Minas Gerais
51,3/16/2002,-41.875,28.625,765.0,-15.4553003311157,16.955,0.017166132,2.11360524945807,17.06850288,,0.7498715698038331,Minas Gerais
52,4/15/2002,-41.875,28.395,765.0,-15.4553003311157,16.91,0.1441955664,2.67142952538448,24.478642800000006,,0.68568040632884,Minas Gerais
53,5/15/2002,-41.875,26.142,765.0,-15.4553003311157,16.288,0.4875184512,2.4916035432979102,12.28235706,,0.774301163370205,Minas Gerais
54,6/14/2002,-41.875,26.076,765.0,-15.4553003311157,15.065,0.2334594384,2.48325682316648,14.32052046,,0.759148386984123,Minas Gerais
55,7/14/2002,-41.875,30.304,765.0,-15.4553003311157,17.991,0.600814476,2.37663591774366,15.81069924,,0.6357975117160329,Minas Gerais
56,8/13/2002,-41.875,26.556,765.0,-15.4553003311157,12.071,0.0,2.7116508525878,17.69366196,,0.666724756939041,Minas Gerais
57,9/12/2002,-41.875,22.47,765.0,-15.4553003311157,13.65,0.946712448,2.92961585770871,13.4337951,,0.7636587876756121,Minas Gerais
58,10/12/2002,-41.875,31.001,765.0,-15.4553003311157,16.811,0.0205993584,3.55390768136671,26.62008804,,0.5786385456276779,Minas Gerais
59,11/11/2002,-41.875,31.201,765.0,-15.4553003311157,17.846,0.017166132,2.98316452629267,30.23717742,,0.6285058258428511,Minas Gerais
60,12/11/2002,-41.875,25.493,765.0,-15.4553003311157,19.366,0.2471921352,2.53301489550513,8.465847300000002,,0.802910030067056,Minas Gerais
61,1/10/2003,-41.875,32.007,765.0,-15.4553003311157,17.977,0.0,1.9639513820766896,26.22925908,,0.7083892966266819,Minas Gerais
62,2/9/2003,-41.875,29.47,765.0,-15.4553003311157,15.372,0.0205993728,2.25666976724111,31.08083805,,0.634798678479818,Minas Gerais
63,3/11/2003,-41.875,30.921,765.0,-15.4553003311157,17.507,1.2222296352,2.84797320803476,21.0771036,,0.7533715152515871,Minas Gerais
64,4/10/2003,-41.875,30.707,765.0,-15.4553003311157,18.011,0.1853941968,1.81492112460514,22.02581772,,0.72523768916072,Minas Gerais
65,5/10/2003,-41.875,25.917,765.0,-15.4553003311157,15.147,0.64887984,2.92809475762412,15.4487214,,0.7473458906403241,Minas Gerais
66,6/9/2003,-41.875,26.519,765.0,-15.4553003311157,13.534,0.05493168,2.97342190915928,13.19468004,,0.7461768111007041,Minas Gerais
67,7/9/2003,-41.875,27.099,765.0,-15.4553003311157,10.249,0.0,2.3315085668899,20.17546776,,0.5858077854636949,Minas Gerais
68,8/8/2003,-41.875,28.395,765.0,-15.4553003311157,14.976,0.2231598024,2.7697171619380496,22.29542226,,0.616561894882863,Minas Gerais
69,9/7/2003,-41.875,20.017,765.0,-15.4553003311157,14.797,0.546742332,3.34131074023695,6.96583296,,0.773829121696693,Minas Gerais
70,10/7/2003,-41.875,32.329,765.0,-15.4553003311157,17.225,0.0,3.59766525663956,28.1613501,,0.556711169978582,Minas Gerais
71,11/6/2003,-41.875,25.476,765.0,-15.4553003311157,15.675999999999998,1.4067658584,2.67959216197081,13.0556826,,0.783990653394154,Minas Gerais
72,12/6/2003,-41.875,35.78800000000001,765.0,-15.4553003311157,18.365,0.0,2.20305100057587,20.9781,,0.466458443427021,Minas Gerais
73,1/5/2004,-41.875,32.325,765.0,-15.4553003311157,19.262,0.190544112,2.83413083645632,25.92376092,,0.590682862944725,Minas Gerais
74,2/4/2004,-41.875,28.921,765.0,-15.4553003311157,15.050999999999998,0.0,2.49475485522663,25.88056281,,0.728563700603376,Minas Gerais
75,3/5/2004,-41.875,26.094,765.0,-15.4553003311157,16.802,0.0961303608,2.8890830338822,20.4180174,,0.7742043410983922,Minas Gerais
76,4/4/2004,-41.875,26.827,765.0,-15.4553003311157,18.314,1.2411123552,2.05275530296898,18.64991034,,0.8667415793994672,Minas Gerais
77,5/4/2004,-41.875,23.065,765.0,-15.4553003311157,15.514,1.019668428,2.33154791689598,8.07569928,,0.8928196891979592,Minas Gerais
78,6/3/2004,-41.875,24.419,765.0,-15.4553003311157,14.731,0.271225044,1.7199015985073602,11.4802866,,0.863858390976778,Minas Gerais
79,7/3/2004,-41.875,23.154,765.0,-15.4553003311157,14.046,0.2583504936,2.04393283740105,13.38598746,,0.8361932111402071,Minas Gerais
80,8/2/2004,-41.875,24.774,765.0,-15.4553003311157,14.344,0.041198724,2.2727962813797404,18.72017064,,0.74720556288644,Minas Gerais
81,9/1/2004,-41.875,27.512,765.0,-15.4553003311157,14.617,0.0102996792,3.63463422160446,25.22312172,,0.627190261673495,Minas Gerais
82,10/1/2004,-41.875,28.613000000000003,765.0,-15.4553003311157,14.912,0.0377655048,3.81328376804016,28.11561066,,0.6195513140847261,Minas Gerais
83,10/31/2004,-41.875,27.846,765.0,-15.4553003311157,17.186,0.308990628,2.7365878211952994,25.9104393,,0.735255253507135,Minas Gerais
84,11/30/2004,-41.875,21.966,765.0,-15.4553003311157,18.496,19.9487628,2.63267077508399,4.36381956,,0.941128324199498,Minas Gerais
85,12/30/2004,-41.875,29.884,765.0,-15.4553003311157,15.767,0.0,2.69125466090409,31.4654778,,0.6648301482869461,Minas Gerais
86,1/29/2005,-41.875,22.532,765.0,-15.4553003311157,17.839000000000006,1.768111812,3.09194099117284,8.6887701,,0.8938629561934429,Minas Gerais
87,2/28/2005,-41.875,30.105,765.0,-15.4553003311157,20.051,2.63671938,1.7557009454723898,25.0608384,,0.7860428413328611,Minas Gerais
88,3/30/2005,-41.875,22.152,765.0,-15.4553003311157,17.462,0.7175442096,1.7780798009745902,7.6314375,,0.9089380752722528,Minas Gerais
89,4/29/2005,-41.875,25.004,765.0,-15.4553003311157,17.244,1.5707016576,1.9206208583635,8.0301888,,0.8800581994093059,Minas Gerais
90,5/29/2005,-41.875,23.773000000000003,765.0,-15.4553003311157,16.98,1.282311144,2.5207794862462403,9.16245126,,0.87007367408276,Minas Gerais
91,6/28/2005,-41.875,21.573,765.0,-15.4553003311157,13.293,0.64802178,2.25637617982454,5.2079030999999985,,0.839133947643914,Minas Gerais
92,7/28/2005,-41.875,25.029,765.0,-15.4553003311157,12.529000000000002,0.0240325992,2.35578689965979,15.70718934,,0.7563461100307008,Minas Gerais
93,8/27/2005,-41.875,26.938,765.0,-15.4553003311157,12.187,0.0,3.18769474443694,23.13871956,,0.6655872102137951,Minas Gerais
94,9/26/2005,-41.875,31.528,765.0,-15.4553003311157,18.237,0.0102996792,2.95323661175507,20.52095805,,0.6075304028600389,Minas Gerais
95,10/26/2005,-41.875,32.639,765.0,-15.4553003311157,15.77,0.02746584,3.1103767876200497,29.7544392,,0.511500684078375,Minas Gerais
96,11/25/2005,-41.875,20.504,765.0,-15.4553003311157,17.396,9.851648292,3.45656633489193,5.30054892,,0.899847749473217,Minas Gerais
97,12/25/2005,-41.875,30.13,765.0,-15.4553003311157,14.836,0.617981004,2.3813173754816,28.2090807,,0.721758467609397,Minas Gerais
98,1/24/2006,-41.875,33.077,765.0,-15.4553003311157,16.271,0.0,2.21148214749742,25.669884672,,0.617530718453403,Minas Gerais
99,2/23/2006,-41.875,33.171,765.0,-15.4553003311157,16.590999999999998,2.7714744,1.8413597672740096,19.31613912,,0.6824013702085819,Minas Gerais
100,3/25/2006,-41.875,29.328000000000007,765.0,-15.4553003311157,17.349,0.157928436,1.88805782296244,26.16935526,,0.739560091554002,Minas Gerais
101,4/24/2006,-41.875,26.316,765.0,-15.4553003311157,16.809,1.0883337336,2.09615174062215,15.72254874,,0.857149363942977,Minas Gerais
102,5/24/2006,-41.875,26.108,765.0,-15.4553003311157,13.813,0.044631972,2.1065487365469,17.3625705,,0.81201320423415,Minas Gerais
103,6/23/2006,-41.875,23.163,765.0,-15.4553003311157,13.519,0.3227230944,3.2266735024821203,18.09084114,,0.7302939024813491,Minas Gerais
104,7/23/2006,-41.875,26.171,765.0,-15.4553003311157,10.255999999999998,0.0034332264000000003,2.7356114559178994,20.7638451,,0.697278075517002,Minas Gerais
105,8/22/2006,-41.875,26.191,765.0,-15.4553003311157,17.07,0.7535931264,3.54085904188932,17.98188768,,0.707242719088318,Minas Gerais
106,9/21/2006,-41.875,30.721,765.0,-15.4553003311157,16.674,0.0343322856,2.61039232673646,17.57087091,,0.6493609578852529,Minas Gerais
107,10/21/2006,-41.875,20.579,765.0,-15.4553003311157,16.741,8.775330084,3.6353791042215096,6.45716196,,0.8630867275957471,Minas Gerais
108,11/20/2006,-41.875,30.214,765.0,-15.4553003311157,16.561,0.0274658184,2.1477652805468,23.5460502,,0.704489554353614,Minas Gerais
109,12/20/2006,-41.875,28.249,765.0,-15.4553003311157,18.237,0.147628512,2.97285933838531,27.7813728,,0.731073436361077,Minas Gerais
110,1/19/2007,-41.875,31.581,765.0,-15.4553003311157,15.876,0.0,2.9570142369093,31.65812172,,0.580597370309596,Minas Gerais
111,2/18/2007,-41.875,23.09,765.0,-15.4553003311157,19.544,9.798431616,1.67425925342652,14.99394339,,0.946792877792326,Minas Gerais
112,3/20/2007,-41.875,30.998,765.0,-15.4553003311157,16.275,0.0,2.08396980018406,27.71893296,,0.6543516006503179,Minas Gerais
113,4/19/2007,-41.875,26.638,765.0,-15.4553003311157,17.402,4.9249641888,2.61798367063354,16.059042,,0.8711060609483449,Minas Gerais
114,5/19/2007,-41.875,29.178,765.0,-15.4553003311157,17.34,0.0034332264000000003,1.93858881745672,19.30685562,,0.6579763401160551,Minas Gerais
115,6/18/2007,-41.875,26.606,765.0,-15.4553003311157,12.873,0.0102996792,2.5589585328765403,19.3764393,,0.7163445550169679,Minas Gerais
116,7/18/2007,-41.875,30.149,765.0,-15.4553003311157,15.050999999999998,0.1253127744,1.92235893605683,18.81821556,,0.639570038208442,Minas Gerais
117,8/17/2007,-41.875,22.777,765.0,-15.4553003311157,12.833,0.394820964,3.3974601485145097,21.0675375,,0.776202179651395,Minas Gerais
118,9/16/2007,-41.875,32.876999999999995,765.0,-15.4553003311157,16.119,0.2626416504,2.4117630685535296,26.34153345,,0.5286099304219091,Minas Gerais
119,10/16/2007,-41.875,29.229,765.0,-15.4553003311157,15.701,0.10986336,3.91742165792624,29.4237936,,0.614329929266999,Minas Gerais
120,11/15/2007,-41.875,33.898,765.0,-15.4553003311157,18.051,0.0652313232,3.96098615709818,30.947715,,0.4990608202871861,Minas Gerais
121,12/15/2007,-41.875,29.983,765.0,-15.4553003311157,18.867,3.686431212,2.15262921271126,22.45753458,,0.707139694835042,Minas Gerais
122,1/14/2008,-41.875,25.619,765.0,-15.4553003311157,14.394,0.017166132,2.85074049564072,14.742511128,,0.7170925560322391,Minas Gerais
123,2/13/2008,-41.875,31.058000000000003,765.0,-15.4553003311157,16.557000000000002,0.0171661392,2.75859360836927,24.99665904,,0.6753052569784039,Minas Gerais
124,3/14/2008,-41.875,33.843,765.0,-15.4553003311157,17.307000000000002,1.350975132,2.11599091826224,22.15135944,,0.655430500615008,Minas Gerais
125,4/13/2008,-41.875,32.073,765.0,-15.4553003311157,18.464,0.920105856,2.02798879687942,20.15347428,,0.652432713339353,Minas Gerais
126,5/13/2008,-41.875,24.617,765.0,-15.4553003311157,14.575,1.92432402,2.482757302882049,17.42315742,,0.7005062984858571,Minas Gerais
127,6/12/2008,-41.875,21.303,765.0,-15.4553003311157,14.939,1.0883332944,2.45575806905618,6.14879316,,0.8622695439173391,Minas Gerais
128,7/12/2008,-41.875,21.221,765.0,-15.4553003311157,10.737,0.6282813744,3.95031980725698,9.72433368,,0.782291437825802,Minas Gerais
129,8/11/2008,-41.875,27.04,765.0,-15.4553003311157,12.116,0.082397448,3.30627813212373,22.5550647,,0.639854189389889,Minas Gerais
130,9/10/2008,-41.875,29.414,765.0,-15.4553003311157,12.99,0.099563652,3.48501764982778,25.42117518,,0.5942316787347621,Minas Gerais
131,10/10/2008,-41.875,17.813,765.0,-15.4553003311157,16.039,4.00314456,4.2570235635343305,3.99380418,,0.8728248168141909,Minas Gerais
132,11/9/2008,-41.875,30.816,765.0,-15.4553003311157,18.765,3.18260412,3.036827265553549,19.52746416,,0.640093115586806,Minas Gerais
133,12/9/2008,-41.875,26.891,765.0,-15.4553003311157,16.969,0.3021240168,2.3113958067526803,19.21752972,,0.8048305461184441,Minas Gerais
134,1/8/2009,-41.875,28.195,765.0,-15.4553003311157,18.185,0.4137041952,2.3945720871105696,19.00630602,,0.8328211912617449,Minas Gerais
135,2/7/2009,-41.875,31.585,765.0,-15.4553003311157,17.276,0.0308990664,2.4350807171143902,30.45154698,,0.66145976404124,Minas Gerais
136,3/9/2009,-41.875,30.008000000000006,765.0,-15.4553003311157,17.28,0.4463198424,2.47959813013472,19.753707672,,0.7258148818851771,Minas Gerais
137,4/8/2009,-41.875,31.23,765.0,-15.4553003311157,17.772000000000006,4.191975216,1.89369627767168,22.37782284,,0.777262616389324,Minas Gerais
138,5/8/2009,-41.875,26.675,765.0,-15.4553003311157,16.784000000000002,0.3639220128,2.69606164913731,13.88975364,,0.7784993730034899,Minas Gerais
139,6/7/2009,-41.875,24.391,765.0,-15.4553003311157,14.106,0.1871110584,3.4122258299120896,18.91377936,,0.796468161723749,Minas Gerais
140,7/7/2009,-41.875,22.675,765.0,-15.4553003311157,16.166,1.3492574208,3.30210111874098,11.2338549,,0.7759153156147209,Minas Gerais
141,8/6/2009,-41.875,27.88,765.0,-15.4553003311157,13.09,0.0,2.26344336344554,21.66446664,,0.6790998740214829,Minas Gerais
142,9/5/2009,-41.875,33.623000000000005,765.0,-15.4553003311157,18.561,0.0,2.58380083377988,18.76331484,,0.566877605327301,Minas Gerais
143,10/5/2009,-41.875,31.443,765.0,-15.4553003311157,16.791,0.0686646,3.64312913475159,27.555581808000003,,0.542329535412947,Minas Gerais
144,11/4/2009,-41.875,26.448,765.0,-15.4553003311157,16.660999999999998,0.006866452800000001,3.0568303760879902,23.43824694,,0.7100274814594641,Minas Gerais
145,12/4/2009,-41.875,21.69,765.0,-15.4553003311157,18.917,10.656732492,2.112096984142,6.61162446,,0.939428345272842,Minas Gerais
146,1/3/2010,-41.875,29.802,765.0,-15.4553003311157,15.119000000000002,1.799012052,2.45763550527488,28.16330544,,0.806428657649647,Minas Gerais
147,2/2/2010,-41.875,32.544000000000004,765.0,-15.4553003311157,16.951,0.0240326064,3.2429166799478706,30.64119615,,0.6151603666634,Minas Gerais
148,3/4/2010,-41.875,26.235,765.0,-15.4553003311157,19.715,30.416672484,1.2427305956164,10.81558206,,0.9405993105938172,Minas Gerais
149,4/3/2010,-41.875,26.044,765.0,-15.4553003311157,19.007,2.4375919248,2.17856200189163,17.48447388,,0.8609016290366851,Minas Gerais
150,5/3/2010,-41.875,21.658,765.0,-15.4553003311157,16.369,0.6008146776,2.2599456477306803,6.551271,,0.8330433724351659,Minas Gerais
151,6/2/2010,-41.875,19.354,765.0,-15.4553003311157,16.36,2.44789164,2.42777482853027,3.76970562,,0.8993527936841859,Minas Gerais
152,7/2/2010,-41.875,20.133,765.0,-15.4553003311157,15.23,0.8205415848000001,3.41074951448101,4.07722824,,0.806333865549562,Minas Gerais
153,8/1/2010,-41.875,27.099,765.0,-15.4553003311157,8.875,0.0,1.97296727076408,22.0362768,,0.650958273384448,Minas Gerais
154,8/31/2010,-41.875,26.584,765.0,-15.4553003311157,15.427,1.187896032,3.67044242658714,7.781459507999999,,0.696302648462681,Minas Gerais
155,9/30/2010,-41.875,27.342,765.0,-15.4553003311157,19.804,2.4547574592,1.77810628412761,12.761152812,,0.781800094789432,Minas Gerais
156,10/30/2010,-41.875,27.602,765.0,-15.4553003311157,19.243,0.298690812,3.42095477999969,20.70388962,,0.7640255317419592,Minas Gerais
157,11/29/2010,-41.875,23.983,765.0,-15.4553003311157,18.025,5.053712796,2.14176975433724,13.90955112,,0.924236747046434,Minas Gerais
158,12/29/2010,-41.875,28.16,765.0,-15.4553003311157,18.003,2.2315980528,1.926389240232,22.05574056,,0.8248834008585991,Minas Gerais
159,1/28/2011,-41.875,24.142,765.0,-15.4553003311157,16.535999999999998,8.1916798464,2.2050439221981897,20.135606977188,,0.924112011214445,Minas Gerais
160,2/27/2011,-41.875,23.564,765.0,-15.4553003311157,16.639,13.51833156,1.40914524990545,26.305421124456,,0.937197355925764,Minas Gerais
161,3/29/2011,-41.875,26.342,765.0,-15.4553003311157,15.862,0.0,1.8778991219343897,21.486942380627998,,0.8562923074495721,Minas Gerais
162,4/28/2011,-41.875,19.439,765.0,-15.4553003311157,15.459,0.4755018744,3.2204218537411804,6.9281021438316,,0.90670806933213,Minas Gerais
163,5/28/2011,-41.875,24.038,765.0,-15.4553003311157,11.489,0.08754737039999999,1.75803311680664,17.099187924636,,0.7754282822620259,Minas Gerais
164,6/27/2011,-41.875,27.416,765.0,-15.4553003311157,11.445,0.12702942,1.4264373735699298,16.661149393554002,,0.7075893644903509,Minas Gerais
165,7/27/2011,-41.875,21.381,765.0,-15.4553003311157,12.877,0.102996792,4.1782698417792785,18.862120515405604,,0.7905886987433879,Minas Gerais
166,8/26/2011,-41.875,25.591,765.0,-15.4553003311157,12.595999999999998,0.2437591104,2.5922689786424504,19.519581772389603,,0.7410222271538629,Minas Gerais
167,9/25/2011,-41.875,28.02,765.0,-15.4553003311157,15.908,0.1407622968,4.769403856461099,26.606063676132003,,0.6025407581775191,Minas Gerais
168,10/25/2011,-41.875,22.004,765.0,-15.4553003311157,16.031,0.2986907832,3.65868034901843,13.185369778104,,0.862606323391288,Minas Gerais
169,11/24/2011,-41.875,19.907,765.0,-15.4553003311157,17.750999999999994,26.453018592,2.03741233793098,3.718132651476,,0.9698795798923509,Minas Gerais
170,12/24/2011,-41.875,23.459,765.0,-15.4553003311157,16.982,1.87454412,3.00331265606804,16.1137086747696,,0.866475784422027,Minas Gerais
171,1/23/2012,-41.875,25.185,765.0,-15.4553003311157,15.563,0.6248471112,3.1795781421101497,20.633398279344,,0.811328179073725,Minas Gerais
172,2/22/2012,-41.875,26.639,765.0,-15.4553003311157,15.329,0.966453732,2.24920923375267,24.031833933492,,0.8092595394118571,Minas Gerais
173,3/23/2012,-41.875,22.404,765.0,-15.4553003311157,16.781,9.4980217464,1.22288731639788,5.5820497213080005,,0.940655710365448,Minas Gerais
174,4/22/2012,-41.875,29.477,765.0,-15.4553003311157,16.497,0.58708242,1.7168365814264095,21.2481569813004,,0.658916316022279,Minas Gerais
175,5/22/2012,-41.875,17.45,765.0,-15.4553003311157,15.196,1.3509755784,2.67891788481246,4.4310650925384,,0.9346712515225892,Minas Gerais
176,6/21/2012,-41.875,28.008000000000006,765.0,-15.4553003311157,14.526,0.0,2.7560057108439304,19.414798138512,,0.6266843498082989,Minas Gerais
177,7/21/2012,-41.875,26.226,765.0,-15.4553003311157,13.618,0.1785278448,2.22857764180223,14.081945377572,,0.718675223988432,Minas Gerais
178,8/20/2012,-41.875,22.342,765.0,-15.4553003311157,12.686,0.209427012,5.443373243021999,21.685781582712004,,0.6730811701214979,Minas Gerais
179,9/19/2012,-41.875,36.147,765.0,-15.4553003311157,14.522,0.0,2.11069390494012,21.2298026049,,0.491641133481238,Minas Gerais
180,10/19/2012,-41.875,29.282,765.0,-15.4553003311157,14.547,0.930404736,2.44963519292373,15.065873404016399,,0.6555682991660761,Minas Gerais
181,11/18/2012,-41.875,20.195,765.0,-15.4553003311157,16.53,11.606024052,2.81001022853091,5.254948687675321,,0.938062904492906,Minas Gerais
182,12/18/2012,-41.875,33.062,765.0,-15.4553003311157,15.364,0.0,1.24390079472922,31.566741277356,,0.60809753867472,Minas Gerais
183,1/17/2013,-41.875,22.96,765.0,-15.4553003311157,18.02,6.899073624,1.86757499652164,13.798902036348,,0.927096975781394,Minas Gerais
184,2/16/2013,-41.875,29.778,765.0,-15.4553003311157,15.352,0.0,2.43190980818071,29.356154377236,,0.658832554265418,Minas Gerais
185,3/18/2013,-41.875,28.093000000000004,765.0,-15.4553003311157,16.335,1.000785852,2.10316445592974,18.044777377836002,,0.7998708723528599,Minas Gerais
186,4/17/2013,-41.875,24.236,765.0,-15.4553003311157,17.289,27.43148772,1.15081431533523,22.458083311872002,,0.936026359192217,Minas Gerais
