19790101
24.923,16.902
29.843,18.137
28.925,20.455
26.337,21.568
24.934,22.011
30.913,21.690
30.001,21.400
30.521,19.244
30.328,20.737
29.608,20.284
28.809,19.036
30.316,19.159
31.101,21.063
28.317,20.906
28.747,21.182
29.988,20.930
29.916,21.105
33.690,19.617
31.491,22.178
24.144,21.994
30.162,21.098
26.653,21.897
28.371,20.117
30.565,20.515
30.775,20.487
28.989,21.705
31.949,21.518
25.699,21.970
31.023,21.364
28.088,22.272
27.453,19.519
30.860,21.122
27.311,21.901
26.366,22.410
25.034,20.541
26.970,18.638
29.329,18.112
30.348,21.300
28.712,19.901
30.830,19.920
28.741,21.576
30.615,21.148
29.125,22.080
27.787,21.971
27.032,22.480
31.401,22.034
26.855,20.133
27.093,21.382
31.120,20.718
26.744,19.414
30.283,21.262
33.166,21.393
23.266,18.164
25.918,18.557
32.948,18.602
28.005,20.299
28.169,19.661
25.460,20.649
31.169,20.747
28.175,21.438
29.258,22.097
25.866,21.856
25.445,19.618
23.303,18.571
25.248,18.667
28.506,20.476
27.673,22.404
27.204,22.474
29.838,22.060
30.624,21.219
26.038,21.468
31.046,20.711
29.492,21.902
26.950,20.061
30.139,22.126
29.398,21.875
25.559,20.812
28.431,21.298
24.108,21.365
26.982,19.713
31.724,20.155
31.732,21.951
25.703,22.408
26.785,20.887
24.479,20.587
26.493,20.721
28.236,20.757
27.700,20.755
27.659,21.030
26.624,21.087
27.564,20.099
29.840,21.567
26.893,21.753
28.475,21.075
28.622,19.731
23.968,16.168
21.980,15.189
28.578,14.823
32.205,17.008
30.919,16.676
34.647,17.558
31.246,20.579
27.485,21.800
26.538,19.407
26.404,21.940
25.458,21.441
30.451,21.513
28.257,19.347
26.608,18.770
27.936,19.595
27.809,19.500
24.260,20.262
23.637,20.519
27.410,20.344
27.976,19.012
28.286,18.433
28.882,16.689
32.267,16.600
30.744,17.978
27.950,20.115
27.110,21.690
29.060,19.981
27.936,21.367
30.670,17.627
28.641,18.452
28.238,19.880
27.105,19.238
30.256,17.242
27.505,19.023
25.542,20.352
29.803,19.254
27.552,17.909
27.819,20.832
29.886,19.194
28.170,18.493
28.246,18.020
28.869,17.783
34.167,16.350
27.257,21.504
28.065,18.522
29.342,18.485
31.567,22.096
29.006,20.485
24.959,19.993
30.709,18.615
32.422,17.168
28.460,20.348
30.869,17.011
28.800,20.619
28.207,18.601
24.680,14.196
27.359,13.692
31.456,11.181
32.359,12.867
33.728,15.307
34.008,18.638
29.121,17.094
29.099,18.337
31.188,19.790
25.702,16.610
29.660,15.486
30.984,13.747
32.809,15.750
33.377,15.333
28.384,17.421
25.851,16.364
28.024,14.405
29.524,15.057
32.046,13.429
32.773,15.204
32.577,15.165
28.986,17.582
33.492,16.115
34.128,15.319
33.047,18.898
31.434,18.560
29.436,18.851
30.518,17.306
31.635,17.637
33.400,16.314
32.915,14.676
32.820,17.354
32.782,17.317
30.446,16.533
33.456,17.319
33.805,21.803
30.708,14.760
30.736,14.352
33.189,14.839
30.230,20.364
30.274,17.200
31.021,15.299
33.092,15.911
31.595,14.809
28.959,13.685
34.596,12.750
23.745,18.609
30.755,17.696
32.795,16.239
32.821,17.696
23.594,15.314
30.704,13.543
32.106,16.860
32.867,15.862
30.049,18.506
33.761,17.778
34.940,19.191
35.444,20.173
24.945,18.454
34.475,18.544
33.354,21.907
36.712,19.647
36.988,18.286
37.971,19.023
36.855,22.459
37.698,22.919
33.623,20.487
34.671,20.541
36.010,19.775
33.643,20.487
27.751,17.768
36.423,19.283
35.561,21.914
32.837,19.379
35.684,17.937
34.477,19.233
32.009,21.944
36.078,18.862
33.100,20.230
35.081,20.079
33.019,20.971
38.513,16.811
30.061,20.906
37.641,19.490
32.591,18.395
38.390,19.253
35.627,21.118
35.788,23.104
34.609,18.307
35.261,19.151
34.927,18.703
36.139,21.566
35.063,21.211
39.654,21.613
33.826,21.565
30.967,19.250
37.731,20.772
32.876,20.339
34.017,18.077
38.044,15.248
29.622,19.202
34.878,19.337
35.274,21.559
32.665,21.168
31.637,19.266
33.732,18.962
33.366,18.776
36.361,20.570
36.363,21.737
33.978,18.415
31.893,21.000
32.837,19.433
35.936,20.177
37.410,23.202
36.459,22.395
38.548,20.290
38.107,21.602
35.490,22.468
32.116,19.969
33.377,19.352
33.453,20.269
39.064,20.081
39.195,23.494
39.115,22.608
38.776,20.954
38.413,18.575
35.523,20.794
38.306,19.704
38.588,22.123
26.779,21.616
31.335,17.476
38.241,19.685
36.061,18.253
36.005,22.052
36.037,21.429
38.067,25.085
